item,text
R360,The Clarus program shall determine its redistribution of shared data from contributors based upon Clarus Data Sharing Agreements.
R361,The Clarus program shall report successes and failures in data and information transmission to its contributors.
R362,The contributors shall report periods of data and information outages to the Clarus program.
R363,The Clarus program shall maintain information about requestors and their access to data and information.
R364,The Clarus Initiative Management Team shall review and amend data and information sharing and use policies.
R365,The Clarus Initiative Management Team shall specify the general frequency of policy meetings.
R366,The Clarus Initiative Coordinating Committee shall nominate technical expert(s) to participate on technical working groups.
R367,The requestors shall adhere to the intellectual property requirements of the Clarus User Agreement.
R368,The contributors shall adhere to the intellectual property requirements of the Clarus Data Sharing Agreement.
R369,The contributors shall have the right to use the Clarus system data and information for purposes delineated within the Clarus Data Sharing Agreement.
R370,The requestors shall have the right to use the Clarus system data and information for purposes delineated within the Clarus User Agreement.
R371,The Clarus program shall have the right to reject the use of data and information provided by the contributors when deemed appropriate.
R372,"The Clarus program shall inform contributors of the policies, processes and procedures employed to reject data and information provided by the contributors."
R373,"The contributors shall provide the Clarus program with a timely notice of their intent to change, alter, replace, or eliminate any shared data and information as specified within this Clarus Data Sharing Agreement."
R374,"Any reference in the Clarus Data Sharing Agreement to statutes, regulations and rules shall be a reference to the amended, substituted, replaced or re-enacted statute, regulations and rules."
R375,The Clarus program shall provide to contributors the limitation of liability for contributing environmental data and metadata.
R376,The Clarus program shall provide to requesters the limitation of liability for using environmental data and metadata.
R377,Task Force X-205 The Clarus program shall maintain continuous 24x7 operations.
R378,ID Requirement Source Allocation Comment Criticality X-207 The Clarus program shall provide an environment that has uninterruptible power for the Clarus system.
R379,MHI H X-209 The Clarus program shall provide an environment that has redundant communication for the Clarus system.
R380,MHI H X-211 The Clarus program shall provide network management tools.
R381,H X-215 The Clarus program shall provide setup support.
R382,H X-221 The Clarus program shall provide for customer service.
R383,OCS H X-225 The Clarus program shall provide a trained support staff.
R384,ConOps §3.3.1 H X-232 The Clarus program shall define quality checking rules for environmental observations.
R385,H X-233 The Clarus program shall define data retention standards.
R386,MHI H X-235 The Clarus program shall provide documentation of Clarus standards.
R387,ID Requirement Source Allocation Comment Criticality X-237 The Clarus program standards shall accommodate contributions of new sensor technologies to the Clarus system.
R388,Inferred from ConOps §1 M X-239 The Clarus program standards shall support multiple methods of data delivery to users.
R389,Inferred from ConOps §4.3 M X-305 The Clarus program shall maintain a comprehensive Clarus system test environment.
R390,OCS H X-311 The Clarus program shall test all software changes in the designated test environment before deployment to production.
R391,OCS H X-315 The Clarus program shall test all hardware changes in the designated test environment before deployment to production.
R392,OCS H X-601 The Clarus program shall operate the Clarus system according to its published IT Security Plan.
R393,"ID Requirement Source Allocation Comment Criticality X-605 The Clarus program shall operate according to Government IT security requirements as outlined in OMB Circular A-130, Management of Federal Information Resources, Appendix III, Security of Federal Automated Information Resources."
R394,"Contract H X-611 The Clarus program shall operate according to Government IT security requirements as outlined in the National Institute of Standards and Technology (NIST) Guidelines, Departmental Information Resource Management Manual, and associated guidelines."
R395,Contract H X-615 The Clarus program shall operate according to Government IT security requirements as outlined in
R396,Contract H X-805 Weather service providers shall be able to use Clarus data to provide localized special weather products.
R397,ID Requirement Source Allocation Comment Criticality X-811 Public agency maintenance and construction personnel shall be able to use the Clarus system to obtain environmental conditions.
R398,ConOps §2.5.2 L X-815 Rail system personnel shall be able to use the Clarus system to obtain environmental conditions.
R399,Inferred from ConOps §2.5.7 L X-821 Traffic management personnel shall be able to use the Clarus system to obtain environmental conditions.
R400,Inferred from ConOps §2.5.3 L X-823 Transit personnel shall be able to use the Clarus system to obtain environmental conditions.
R401,Inferred from ConOps §2.5.5 L X-825 The freight community shall be able to use the Clarus system to obtain environmental conditions.
R402,Inferred from ConOps §2.5.8 L X-827 Emergency management and public safety personnel shall be able to use the Clarus system to obtain environmental conditions.
R403,Inferred from ConOps §2.5.6 L X-905 The Clarus program shall maintain information about data providers.
R404,ID Requirement Source Allocation Comment Criticality X-910 The Clarus program shall maintain metadata about each data provider's network.
R405,OCS H X-915 The Clarus program shall maintain information about data provider redistribution restrictions.
R406,OCS H X-921 The Clarus program shall maintain information about service providers.
R407,OCS H X-925 The Clarus program shall maintain information about service provider communications.
R408,OCS M X-931 The Clarus program shall maintain information about service provider access to data.
R409,OCS H X-935 The Clarus program shall allow potential weather element data providers to request permission to submit weather information.
R410,MHI H X-101 The Clarus system shall accept data only from sources which data sharing agreements have been established.
R411,MHI (The Clarus program shall approve sources.) “Approved sources” are anticipated to be those with whom a data sharing agreement has been established.
R412,Term Definition Polling Asking for information QA Quality Assurance QC Quality Control QCh Quality Check or Quality Checking QChS Quality Checking Services QEDC Qualified Environmental Data Cache QEDS Qualified Environmental Data Services Quality checking The operational activities and t echniques required to ensure that quality requirements have been fulfilled.
