item,text
R125,"The TCS hardware shall support the data rate characteristics of the AV, data link and payload to ensure interoperability. [SSS379] For each OUTRIDER system, the TCS shall provide full independent computer redundancy. [SSS380] The TCS shall conform with the National Institute for Standard Technology (NIST) Federal Information Processing Standard (FIPS) Publication 151-2 (POSIX.1). [SSS381]"
R126,The TCS shall have sufficient throughput to support the processing requirements of the selected data link. [SSS382]
R127,"To meet growth requirements, the TCS shall be capable of adding additional storage without major hardware reconfiguration. [SSS383] The TCS computer system shall contain a CD-ROM drive that is compatible with National Imagery and Mapping Agency (NIMA), CD-ROM Digital Terrain Elevation Data (DTED), Digital Feature Analysis Data (DFAD), and embedded training media. [SSS384]"
R128,The TCS shall have an uninterrupted power supply for critical phases (landing and takeoff as a minimum) of mission execution. [SSS388]
R129,"The TCS throughput shall not exceed 50% of the throughput capability delivered over any 10 second period [SSS389], and as an objective throughput shall not exceed 25% of throughput capability delivered over any 10 second period. [SSS390]."
R130,The TCS shall be capable of providing a 50% spare memory storage capacity over delivered storage used [SSS391].
R131,As an objective a 75% spare memory storage capacity over storage used shall be provided . [SSS392]
R132,"The TCS shall have software based on Defense Information Infrastructure/Common Operating Environment per Assistant Secretary of Defense for Command, Control, Communications, and Intelligence (ASD(C3I)) Joint Technical Architecture (JTA). [SSS393] The TCS shall comply with the Assistant Secretary of Defense (C3I) Joint Technical Architecture (JTA)."
R133,"This includes, but is not limited to, the language, the computer, database, architecture, and interoperability. [SSS394] The TCS shall provide an open software architecture to be capable of supporting additional CSCIs, CSCs, and CSUs for future AVs, future payloads, and payload capabilities (e.g. auto-search and automatic target tracking), and future Tactical UAVs. [SSS395] The TCS core software shall be generically written to provide level one through level five interaction for both Outrider and Predator UAVs and establish the architecture for future tactical UAVs. [SSS396] The TCS software shall provide the UAV operator with the necessary tools for computer related communications, mission tasking, mission planning, mission execution, data receipt, data processing, and data dissemination. [SSS397] The TCS software shall be capable of being hosted on a variety of computer operating systems that are organic to the various Services. [SSS398] TCS software shall provide a windows based graphic operator interface. [SSS399] The TCS software shall be non-proprietary and have unlimited data rights. [SSS400] The TCS’s operating system and executable software shall be re-programmable without hardware disassembly. [SSS401]"
R134,Training software shall be alterable without affecting the configuration of the operational software. [SSS402] Training software is the software that provides the computer based training functionality for the system operator.
R135,The TCS software shall restrict the operator(s) from exercising levels of interaction not achievable by the system. [SSS403]
R136,"The TCS software shall provide a high resolution, computer generated, graphical user interface that enables the UAV operator that is trained on one system to control different types of UAVs as well as UAV payloads with minimal additional training. [SSS404] Each control console shall have, at a minimum, the capability to di splay the following four display windows: (1) display to provide aircraft position, TCS position, flight path, and a waypoint graphics in the foreground which are positioned in relation to a map displayed in the background, (2) display to provide aircraft flight data or payload data in the foreground, and downlinked video in the background. (3)A display to provide graphic presentations of downlinked telemetry data, and (4) display to present the interface menus for workstation software. [SSS405]"
R137,"The DII/COE UCP/CMP shall provide a consistent and common set of interfaces for United States Message Text Format (USMTF), Army Tactical Command Control System (ATCSS), and Field Artillery Tactical Data Systems (FATDS) message sets. [SSS406] The TACCOM segment shall provide external interfaces for the communications media as indicated in Table 3.10.4-1: [SSS407] Table 3.10.4-1 Communication Media and Associated Interface Document Communication Media Interface Document RS-232 IEEE RS-232 RS-422 EIA RS-422 RS-170A ISO-XXX Wire line, 2-wire MIL-C-49104 Wire line, 4-wire MIL-C-55425 MSE (DNVT, DSVT) ICD MSE-001"
R138,"Communication Media Interface Document MSE TPN MSE System Specification, Appendix SR45 SINCGARS ACCS-A3-409-001 ANG/GYC-7 ICD-016, ICD-017, TIDP for MTS IEEE 802.3/LAN ISO/IS 8802/2, ISO/IS 8802/3 The TACCOM segment shall provide API’s for the transmission of imagery in National Imagery Transmission Formats 1.1a and 2.0 as per MILSTD-2500 and to be compatible with the Common Imagery Ground/Surface Station (CGIS) Guidelines. [SSS408]"
R139,"The TCS data latency shall not be greater than that present in the Predator ground control station or Outrider ground control station, whichever is smaller. [SSS409]"
R140,The TCS reliability will be considered in every phase of the design and development process and shall achieve a system reliability (Mean Time Between Failures MTBF) equal to or greater than that which is specified in the Predator and Outrider ORDs. [SSS410]
R141,The TCS maintainability will be considered in every phase of the design and development process and shall achieve a system maintainability (Mean Time To Repair MTTR) equal to or greater than that which is specified in the Predator and Outrider ORDs. [SSS411] The Design features shall be included to: [SSS412]
R142,"The total, fully useable, addressable, physically present program instruction memory and data storage memory for each processor shall have at least 50% unused memory during the Normal Operations Mode over any 10 second period. [SSS414] The processing speed of each processor shall be such that at least 50% of the throughput of each processor remains unused over all 10 second periods and at least 20% of the throughput of each processor remains unused over one second periods regardless of the system function performed. [SSS415] The I/O channel reserve capability for each processor shall have at least a 50% reserve, addressable and useable, I/O channel capacity over any 10 second period. [SSS416] TCS software flexibility and expandability shall be provided through use of the DII COE and through use of standardized software development practices. [SSS417]"
R143,Hardware and software shall be selected for use in the TCS with the goal of providing ease of future changes to the TCS elements. [SSS418] The object of portability for the TCS is to select or develop hardware which will readily host emerging software packages and software which will be as independent of host hardware as possible.
R144,The selection of operating system and programming language for use in the TCS shall be made according to standards for development of an open architecture. [SSS420]
R145,Testability shall be considered in the design and development of the TCS. [SSS421] The system shall be functionally and physically partitioned to allow for efficient fault isolation. [SSS422] Control over internal items and devices shall be provided for detecting and isolating internal faults. [SSS423] Test points and data paths shall be defined to support efficient fault isolation. [SSS424]
R146,"The TCS shall provide the common software architecture for TCS interaction with Predator, Outrider, and future Tactical UAVs. [SSS425] In the selection of hardware design solutions to satisfy the requirements herein, Non-Developmental Items (NDI) (off-the-shelf equipment previously approved for service use) shall be chosen to the maximum practicable extent. [SSS426] If NDI that provides the desired functions can not be identified, then Commercial-Off-The-Shelf (COTS) hardware may be used."
R147,"During Phase 1, design and construction will be accomplished in accordance with commercial best practices unless otherwise required to meet a specific service operational environmental factor."
R148,"System documentation shall be developed as part of the TCS program and will follow MIL-STD-498 for format. [SSS427] The documentation developed shall contain sufficient level of detail to identify the functional, operational and design requirements of the TCS. [SSS428]"
R149,The documentation shall contain sufficient technical detail to define the hardware and software design implemented to satisfy the system requirements. [SSS429] The TCS documentation shall include: [SSS430]
R150,"TCS material factors shall be governed by the NDI, GFE and COTS specifications developed by the equipment manufacturers, where applicable. [SSS431]"
R151,"During Phase 1, control techniques to minimize electromagnetic interference, emanation, and susceptibility shall be used in the design of TCS equipment. [SSS432] This control will be inherent in the design of the TCS and the electrical and electronic equipment components and assemblies thereof."
R152,There shall be neither unacceptable response nor malfunction of any TCS and associated equipment due to EMI produced by any as well as all of the TCS and equipment associated with the TCS. [SSS434] The TCS shall be compatible with the external electromagnetic environment that is typical of the service specific environment in the TCS will be operated. [SSS 435] The specific electromagnetic environment values will be determined during Phase I of the TCS development.
R153,"The TCS design shall ensure that personnel, fuel, and ordinance are not exposed to electromagnetic radiation as a result of operating the TCS. [SSS 436] The specific radiation hazard (RADHAZ) and HERO values will be determined during Phase I of the TCS development."
R154,Newly designed software shall be developed in accordance with a tailored MIL-STD-498. [SSS437] Software written for other systems shall be used in TCS where it is determined that the existing software is
R155,suitable for use within the TCS software. [SSS438] A modular architecture shall be used by the TCS software in order to support future interoperability with multiple types of UAVs and payloads while maintaining consistent displays and user interfaces. [SSS439] Software components satisfying common planning and control functions will allow for vehicle specific components to be integrated in the future.
R156,"TCS hardware flexibility and expansion shall be provided through use of GFE, NDI and COTS hardware designed to be upgraded and expanded. [SSS440]"
R157,"After emplacement at the operational site, the TCS shall be capable of planning and launching a mission within 1 hour of tasking. [SSS441] Required activities include 1) mission planning of a minimum 1 waypoint mission, 2) preparing 2 AVs for flight, 3) data terminal set-up, 4) safety equipment emplaced, 5) and a single AV launched."
R158,The TCS shall be capable of operating continuously in functional Operation Mode for a minimum of 72 hours. [SSS442]
R159,The TCS shall have ergonomically designed operator controls and displays for the 5th percentile female to
R160,"th percentile male operator. [SSS443] The controls shall allow the air vehicle and payload operators to perform mission control, mission monitoring, and mission updates and modifications while wearing cold weather clothing and in a Mission Oriented Protective Posture. [SSS444] The TCS shall provide the operator a caution and warning diagnostic when the TCS system has identified a malfunction. [SSS445] The TCS shall have monitor(s) that allow reading of displays under direct sunlight and low light level environments. [SSS446] The TCS HCI shall be a Graphical User Interface (GUI) based on X-windows and Motif. [SSS447] When performing a given task during mission execution, the operator shall be given appropriate warning messages from other concurrently-executing subsystem tasks. [SSS448]"
R161,TCS Warning messages shall be color coded and flashed based on mission criticality.
R162,"The color codes and flash frequencies will follow MIL-STD 1472 guidelines. [SSS449] The TCS operator shall be required to enter an acknowledgment prior to disabling the display of critical warning flags for any AV, Payload, ADT, GDT, and TCS faults. [SSS450] A combination of visual and auditory outputs will be provided to alert the TCS operator to situations which may require operator response."
R163,"Visual alerts to the TCS operator shall be in the form of a displayed message box that has a display priority greater than other existing windows to ensure that it is viewable immediately by the operator. [SSS452] The position of the displayed message window shall be easily adjustable by the operator to ensure that important mission data is not obscured. [SSS453] In addition to displayed alert messages to the TCS operator, auditory alerts to include tones shall also be provided. [SSS454] The volume of these auditory tones shall be adjustable by the operator via keyboard and trackball input to at least 20dB above the speech interference level at the operator’s ear. [SSS455] All TCS warning messages and HCI actions shall be archived for later review. [SSS456] All TCS operator inputs shall be error checked such that any erroneous operator entry will not cause current processing to terminate. [SSS457] The HCI shall prompt the operator for a valid input. [SSS458] Display jitter and flicker shall not be perceptible by the operator. [SSS459] The operational tasks to be performed concurrently by the operator during normal operation will be determined by appropriate task analysis and function allocation."
R164,"The TCS shall facilitate Human-Computer Interfaces (HCIs) that support operation of all system modes, functions, and capabilities. [SSS461] The Human Computer Interface (HCI) shall be designed and implemented in accordance with the TCS HCI Specification, TCS 108.[SSS462] The HCI shall provide redundancy in all operations, so that the loss of any one HCI input device does not prohibit operation of any TCS function. [SSS463] The TCS shall provide the functionality to display all HCI elements on any available monitor on the TCS workstation. [SSS464] The TCS shall be capable of displaying a window within a window format to include, as a minimum, displaying a video window overlaid on a map screen as well as a map screen overla id on a video screen. [SSS465] The TCS shall provide full complementary control operations from the keyset as well as the X/Y control device (e.g., trackball, mouse, joystick). [SSS466] The TCS shall provide access to the DII Style Manager so that pointing device characteristics can be"
R165,"modified. [SSS467] The shall provide the functionality to have a maximum delay time of 1 second from operator command to system acknowledgement and response.[SSS 559] The TCS shall p rovide a capability for porting an off-the-shelf, complex control joystick with multiple toggle and multi-position switches as part of the TCS hardware suite. [SSS468] The TCS shall use graphical representation s to convey information, such as system status, C4I links, and AV-GDT links. [SSS469] The TCS shall provide for multi-level information display tailoring by the operator. [SSS470] The TCS shall provide automated TCS system information, control options, and logical & simple operator guidance and support for immediate and adaptive responding to crisis situations. [SSS471] The TCS shall provide maximum automated system software support to system status monitoring and alerting of the TCS operator when a preset system parameter goes under as well as over a set threshold. [SSS472] The TCS shall provide the necessary processing, display, and control capabilities to ensure dynamic situational awareness input to the TCS operator. [SSS473] The TCS shall minimize alphanumeric data display in favor of graphic, pictorial information display [SSS474] The TCS HCI shall provide unambiguous AV and payload control and status feedback indicators to ensure safe, efficient operations of two AVs and their payloads by a single TCS station. [SSS475] The TCS shall provide for a specific icon shape on a constant contrast background, as well as other visual information coding mechanisms, to cue the TCS operator regarding which UAVs are under his or her primary control. [SSS476] The TCS HCI shall provide the capability to select and amplify an object and point on a map as well as payload screen. [SSS477] The TCS HCI shall provide coarse and fine payload control capabilities directly on the payload screen. [SSS478] The TCS HCI shall display the SAR imaging swath on the map display. [SSS479] The TCS HCI shall provide the on-screen capability to select and efficiently move as well as reorient a previously defined SAR imaging swath. [SSS480] The TCS HCI shall provide the capability to lock onto and hold a coordinate point on the payload imagery window. [SSS481] The TCS HCI shall provide the capability to display operator definable “Lock Out” zones around waypoints, Launch and Recovery Point ( LRP), as well as any selected point on the AV flight path."
R166,"[SSS482] The TCS HCI shall provide for a rapid means to cancel aural warnings. [SSS484] The TCS HCI shall provide for separation, grouping, and visual coding of multiple categories of alerts, to include Warnings, Cautions, and Advisories. [SSS485] The TCS HCI shall provide for visual Warnings, Cautions, and Advisories to be displayed at or near the center of the field of view, i.e., within a 30o cone, of all monitors in a TCS system. [SSS486] For AV safety as well as mission-critical Warnings, the TCS HCI shall provide a default selection as well as an override option, along with a selection of adaptive responses, and the minimum information necessary to assist the operator in responding quickly and adaptively to the emergency. [SSS487] The TCS HCI shall provide for on-screen information to include, as a minimum, overlays, headers, cursors, alphanumeric annotation, waypoints, crosshairs, designed to be visible against the complete spectrum of map and payload video backgrounds. [SSS488] The TCS HCI shall provide continuously-available, on-screen control functions for time and mission- critical operations, to include as a minimum print, freeze, declassification, mark VCR, declutter, cease RF transmission. [SSS489] The TCS HCI shall provide for the capability to automatically designate target locations from the payload screen onto the map screen. [SSS490]"
R167,"Formal training programs shall not be required for TCS Phase 1, Program definition and Risk Reduction."
R168,"TCS training and training support shall include the processes, procedures, techniques, training devices and equipment to train civilian, active duty and reserve military personnel to operate and support the TCS system. [SSS491] This will include: individual and crew training;"
R169,"The TCS system shall provide, for the operator and maintainer, an embedded or add-on interactive training courseware with self-paced instruction, duplicating UAV flight performance characteristics, capabilities, and limitations. [SSS492 ] The OUTRIDER TCS system shall be compatible with the U.S."
R170,"The TCS shall provide the functional capability to train in the operation of the TCS system, performance of TCS UAV functions, and on line system troubleshooting. [SSS496] TCS system training shall include system architecture, component familiarization, and system startup, initialization, system recovery and shutdown. [SSS497] The TCS system shall not support formal Training operations concurrent with the execution of an actual mission. [SSS499] The capability for the conduct of actual communications processing concurrently with Training operations shall be provided if and only if messages are identified as training messages. [SSS500] Training shall be adequate to maintain operator and maintainer skills and proficiencies. [SSS501] TCS shall record operator and maintainer actions for self assessment and performance enhancement. [SSS502] Operator and maintainer performance shall be measurable using parameters retrievable from the TCS to determine proficiency levels. [SSS503]"
R171,"Support for the TCS shall be in accordance with the Integrated Logistical Support Plan (ILSP) and the maintenance concepts and policies of the individual Services. [SSS504] All TCS Operator Manuals and Technical Manuals shall be verified and validated prior to initial operational test. [SSS529] TCS transport and storage containers shall be reusable and enable the operators to set-up equipment within the established timelines in their ORDs. [SSS505] The TCS shall adhere to DoD regulations and policy governing military standards for logistics, Petroleum, Oil and Lubricants (POL), Test, Measurement, and Diagnostic Equipment (TMDE), tools, and other support items. [SSS506] Standard tools, TMDE, repair parts, and lubricants shall be used to maintain the TCS."
R172,Exceptions shall be considered on a case by case basis. [SSS507]
R173,"Each Service shall support the TCS as part of the UAV system which is organic to them. [SSS508] The TCS shall be maintained in accordance with the UAV ORD for that Service and the level of repair analysis for the hardware chosen. [SSS509] A TCS support and fielding package shall be developed and available for operational testing. [SSS510] The TCS shall be maintained in accordance with Services’ approved UAV maintenance concepts and procedures. [SSS511] To the maximum extent possible, general purpose test equipment (GPTE) and common tools resident in each service shall be used to perform all corrective and preventative maintenance at all authorized levels of maintenance. [SSS512] Tools and test equipment required to maintain the TCS but not resident in each service inventory shall be identified as special tools and special purpose test equipment (SPTE), respectively, and kept to a minimum. [SSS513] The environmental support required by the TCS shall be at least the same as that required for the respective UAV System. [SSS514] Basing for the system will follow the plan for UAV units and service command echelon requirements as delineated in the ORD. [SSS515]"
R174,"The TCS shall meet the deployment criteria for the organic unit to which it is assigned. [SSS516] The TCS shall be transported into the theater as an organic component of the operational UAV system being deployed. [SSS517] TCS transportation in theater for Army and Marine Corps systems shall be by ground, air, as well as rail transportable. [SSS518] For the Air Force, TCS transportation to the theater shall be by air. [SSS519] Within the theater, the USAF GCS shall be capable of being moved around an established air field. [SSS520]"
R175,The TCS shall be ground transportable. [SSS521]
R176,The TCS shall be air transportable by helicopter (CH-47/CH-53D) and C-130 drive-on/drive-off capable. [SSS522]
R177,The TCS shall be sea transportable. [SSS523]
R178,The TCS shall be rail transportable. [SSS524]
R179,"The TCS shall be configurable for sea, ground, as well as air transport in 2 hours or less. [SSS525] The TCS system shall be capable of being de-configured from sea, ground, as well as air transport and ground-mobile in 2 hours or less. [SSS526]"
R180,TCS ORD – The ORD shall have precedence over any other TCS documentation.
R181,TCS SSS – This SSS shall have precedence over other requirements documents except item (1.) above.
R182,Other TCS requirement documents – Other requirement documents shall have precedence over any referenced documents.
R183,Referenced documents – Documents referenced herein and in other TCS requirement documents shall have precedence over all applicable subsidiary documents referenced therein.
R184,"In the event of conflicting requirements within a TCS requirement document, the requirements shall be traced to the next higher precedence requirement document for clarification."
R185,"The Quality Assurance (QA) Program is an integral part of the development process for the TCS , whereby all phases of the development of a system must be inspected and tested, as these phases occur."
R186,APPENDIX A: Requirements Traceability Matrix TCS ORD TO TCS SSS REQUIREMENT CROSS-REFERENCE MATRIX ORD NUMBER ORD REQUIREMENT SSS REQIREMENT AND NUMBER ORD001 The TCS shall have the capability to be configured and down-scaled to meet the user’s deployability or operator limitations.
R187,"SSS440 TCS hardware flexibility and expansion shall be provided through use of GFE, NDI and COTS hardware designed to be upgraded and expanded."
R188,"ORD002 The TCS software shall provide a high resolution, computer generated, graphics user interface that enables the UAV operator that is trained on one system to control different types of UAVs or UAV payloads with minimal additional training."
R189,"SSS404 The TCS software shall provide a high resolution, computer generated, graphical user interface that enables the UAV operator that is trained on one system to control different types of UAVs or UAV payloads with minimal additional training."
R190,ORD003 The TCS software shall have an open architecture and be capable of being hosted on computers that are typically supported by the using Service.
R191,SSS398 The TCS software shall be capable of being hosted on a variety of computer operating systems that are organic to the various Services.
R192,"SSS419 The selection of processors, interface cards for communication interfaces, disk drives, video, networking equipment, and all other hardware for use in the TCS shall be made according to standards for production of an open architecture."
R193,SSS420 The selection of operating system and programming language for use in the TCS shall be made according to standards for development of an open architecture.
R194,SSS438 Software written for other systems shall be used in TCS where it is determined that the existing software is suitable for use within the TCS software.
R195,ORD004 The TCS software shall be Defense Information Infrastructure/Common Operating Environment compliant.
R196,SSS417 TCS software flexibility and expandability shall be provided through use of the DII COE and through use of standardized software development practices.
R197,ORD005 The TCS software shall be non-proprietary.
R198,SSS400 The TCS software shall be non-proprietary.
R199,"Marine Corps, the TCS shall be an integral part of the TUAV two HMMWV-based GCSs."
R200,ORD007 The TCS hardware shall allow for long range communications from one TCS to another.
R201,SSS375 The TCS hardware shall allow for long range communications from one TCS to another.
R202,ORD008 The TCS hardware shall allow for data storage expansion.
R203,SSS376 The TCS hardware shall allow for data storage expansion.
R204,ORD009 The TCS hardware shall allow for access to other computers to share in processing capability.
R205,SSS377 The TCS hardware shall allow access to other computers to share in processing capability.
R206,ORD010 The TCS hardware shall allow for multiple external peripherals.
R207,SSS378 The TCS hardware shall allow for multiple external peripherals.
R208,ORD011 The TCS shall support 5 levels of UAV interaction:
R209,"Level five is the capability to have full function and control of the UAV from takeoff to landing SSS409 The TCS data latency shall not be greater than that present in the Predator ground control station or Outrider ground control station, whichever is smaller."
R210,SSS329 Remotely hosted applications shall communicate in a client server relationship via the defined data server interface.
R211,SSS328 The RTP interface shall support distributed processing capability.
R212,SSS327 This interface shall allow the information from the data server to be made available to other components of the TCS.
R213,SSS326 The TCS shall provide an internal interface for establishing communications with the RTP within TCS.
R214,SSS175 The TCS shall be capable of automatically controlling the transmitter and receiver frequencies of the selected data terminal.
R215,SSS173 The TCS shall be capable of automatically controlling the transmitter and receiver modes of the selected data terminal.
R216,SSS172 The operator shall be able to manually override the automatic function selection if desired.
R217,SSS171 The TCS shall be capable of automatically controlling the transmitter and receiver functions of the selected data terminal.
R218,SSS170 The TCS shall be capable of properly selecting and positioning antennas to maintain line-of-sight or satellite communication.
R219,SSS167 The TCS shall provide automatic pointing commands for directional antennas.
R220,"SSS557 The TCS shall incorporate antenna pedestal 3 –axis stabilization to compensate for platform (e.g. ship, or HMMWV) motion, if applicable."
R221,SSS164 The TCS shall support a sequential LOS data link and beyond LOS data link capability.
R222,ORD012 The TCS shall provide full interoperability between the Services and their UAV systems with varying levels of UAV interaction.
R223,SSS009 The TCS system shall provide software capabilities and hardware configurations necessary to fulfill the operational tasking requirements across the 5 levels of interaction.
R224,ORD013 The TCS core software shall be generically written to provide Level Five interaction for both TUAV and MAE UAVs and establish the architecture for future tactical UAVs.
R225,SSS396 The TCS core software shall be generically written to provide level one through level five interaction for both Outrider and Predator UAVs and establish the architecture for future tactical UAVs.
R226,SSS437 Newly designed software shall be developed in accordance with a tailored MIL-STD-498.
R227,ORD014 The TCS software and software related hardware shall be developed so that it is scaleable to meet the users’ needs.
R228,"SSS004 The TCS shall consist of the TCS workstation Hardware Configuration Items (HWCIs), TCS Software Compute Software Configuration Items (CSCIs), and additional TCS Support HWCIs and CSCIs. ."
R229,ORD015 The TCS shall prevent users from entering levels of interaction for which they are not authorized by software and/or hardware configuration.
R230,SSS403 The TCS software shall restrict the operator(s) from exercising levels of interaction not achievable by the system.
R231,SSS023 The TCS shall inform the operator if the operator attempts to execute a function that is prohibited based upon the determined level of interaction.
R232,SSS022 Levels of interaction higher than that achievable by a particular TCS configuration shall be prohibited.
R233,"SSS021 During startup, the TCS shall determine which of the 5 levels of interaction are achievable by the TCS configuration being used."
R234,"ORD016 The TCS shall enable the UAV operator to communicate, receive mission tasking, conduct mission planning, execute the mission, and collect, process, and disseminate data for the TUAV and MAE UAV, and support data collection from HAE UAV."
R235,SSS500 The capability for the conduct of actual communications processing concurrently with Training operations shall be provided if and only if messages are identified as training messages.
R236,SSS047 Shutdown of the TCS shall include proper termination of all active interfaces.
R237,SSS046 Shutdown of the TCS shall include shutdown of HCIs.
R238,SSS045 Shutdown of the TCS shall include shutdown of appropriate functions.
R239,SSS028 Initialization of the TCS shall include establishment of the state of readiness of all interfaces.
R240,SSS027 Initialization of the TCS shall include start of HCIs.
R241,SSS026 Initialization of the TCS shall include download of software.
R242,SSS542 Initialization of the TCS HWCIs shall include startup of HWCIs.
R243,SSS335 The TCS shall be able to route VCR recorded payload video to the C4I Interfaces.
R244,SSS332 The intercom system shall be compatible with service specific voice communication systems.
R245,SSS331 The TCS shall incorporate an intercom system that allows the operator(s) of the TCS to verbally communicate with each other.
R246,"SSS210 The TCS shall have the functionality necessary to manage all aspects of C4I system interfaces to include receiving, processing, and transmitting tactical information to include but not limited to character based text messages, NITF 2.0 imagery files, and RS-170A video."
R247,"SSS208 The TCS shall have the functionality to develop an estimate of the error in computed target coordinates, and associate the error estimate with the appropriate target."
R248,SSS189 Payload telemetry data shall be available to support other TCS functions as required.
R249,SSS180 The TCS shall be capable of presenting to the operator a visual depiction of the minimum and maximum data link operational ranges.
R250,ORD017 The TCS shall provide an open software architecture that can support future UAVs.
R251,"SSS395 The TCS shall provide an open software architecture to be capable of supporting additional CSCIs, CSCs, and CSUs for future AVs, future payloads, and payload capabilities (e.g. auto-search and automatic target tracking), and future Tactical UAVs."
R252,"ORD018 The TCS shall have software based on Defense Information Infrastructure/Common Operating Environment per Assistant Secretary of Defense for Command, Control, Communications, and Intelligence (ASD(C3I)) Joint Technical Architecture (JTA)."
R253,"SSS393 The TCS shall have software based on Defense Information Infrastructure/Common Operating Environment per Assistant Secretary of Defense for Command, Control, Communications, and Intelligence (ASD(C3I)) Joint Technical Architecture (JTA)."
R254,ORD019 The TCS shall have ergonomically designed operator controls and displays.
R255,SSS490 The TCS HCI shall provide for the capability to automatically designate target transmissions from the payload screen onto the map screen.
R256,"SSS489 The TCS HCI shall provide continuously-available, on-screen control functions for time and mission-critical operations, to include as a minimum print, freeze, declassification, mark VCR, declutter, cease RF transmission."
R257,"SSS487 For AV safety or mission-critical Warnings, the TCS HCI shall provide a default selection as well as an override option, along with a selection of adaptive responses, and the minimum information necessary to assist the operator in responding quickly and adaptively to the emergency."
R258,"SSS486 The TCS HCI shall provide for visual Cautions and Advisories to be displayed at or near the center of the field of view, i.e., within a 30o cone, of all monitors in a TCS system."
R259,"SSS485 The TCS HCI shall provide for separation, grouping, and visual coding of multiple categories of alerts, to include Warnings, Cautions, and Advisories."
R260,SSS484 The TCS HCI shall provide for a rapid means to cancel aural warnings.
R261,"SSS482 The TCS HCI shall provide the capability to display operator definable “Lock Out” zones around waypoints, Launch and Recovery Point (LRP), or any selected point on the AV flight path."
R262,SSS481 The TCS HCI shall provide the capability to lock onto and hold a coordinate point on-screen.
R263,SSS480 The TCS HCI shall provide the on-screen capability to select and efficiently move or reorient a previously defined SAR imaging swath.
R264,SSS479 The TCS HCI shall display the SAR imaging swath on the map display.
R265,SSS478 The TCS HCI shall provide coarse and fine payload control capabilities directly on the payload screen.
R266,SSS477 The TCS HCI shall provide the capability to select and amplify an object or point on a map or payload screen.
R267,ORD020 The TCS shall have monitor(s) that provide easy reading of displays.
R268,SSS446 The TCS shall have monitor(s) that provide easy reading of displays under direct sunlight and low light level environments.
R269,SSS459 Display jitter and flicker shall not be detectable by the operator.
R270,ORD021 The TCS HCI shall be menu driven and have displays in a X-windows motif.
R271,SSS447 The TCS HCI shall be a Graphical User Interface (GUI) based on X-windows and Motif.
R272,SSS399 TCS software shall provide a windows based graphic operator interface.
R273,ORD022 The TCS shall have peripheral ports to drive external devices.
R274,"As a minimum, ports required will be for monitor displays, mouse (or pointer device), keyboard, printer, LAN, EIA-RS-170, and external disk drives (if required) SSS343 The TCS shall provide a RAID for storage and retrieval of TCS data, if required."
R275,SSS342 The TCS shall provide a tape drive for storage and retrieval of TCS data.
R276,"ORD023 The TCS shall be capable of supporting additional software modules for future payloads, payload capabilities (e.g. autosearch and automatic target tracking), and future Tactical UAVs."
R277,SSS439 A modular architecture shall be used by the TCS software in order to support future interoperability with multiple types of UAVs and payloads while maintaining consistent displays and user interfaces.
R278,"ORD024 The TCS shall allow operators to have simultaneous flight and payload control of at least two air vehicles, beyond line of sight, using one TCS."
R279,SSS125 The TCS shall provide the necessary system capabilities required for AV flight control BLOS via uplink command to two MAE air vehicles.
R280,SSS124 The TCS shall allow the operator to control an AV using the LOS or SATCOM data links.
R281,SSS149 The TCS shall provide the necessary system capabilities required for payload control beyond line of sight via uplink command of two air vehicles of the same type using sequential communication techniques.
R282,ORD025 The TCS shall be capable of being interoperable with different types of UAVs and UAV payloads across the 5 levels of UAV interaction.
R283,SSS011 The TCS shall be capable of being interoperable with Predator and Outrider UAVs across the 5 levels of UAV interaction.
R284,SSS012 The TCS shall be capable of being interoperable with the installed payloads across the 5 levels of UAV interaction.
R285,SSS322 The TCS shall implement an AV Standard Interface that will provide the proper data format to ensure communications with the selected AV.
R286,SSS323 This interface shall allow for addition of future AVs and will provide the generic architecture to ensure interoperability.
R287,ORD026 The TCS shall be capable of being interoperable with multiple platforms/payloads simultaneously.
R288,SSS013 Table 3-2 identifies the payloads with which the TCS shall interoperate.
R289,ORD027 The TCS shall be capable of meeting the operational and physical security requirements of the systems with which it is interoperable.
R290,SSS362 The TCS shall be accredited by the Designated Approving Authority prior to processing classified or sensitive unclassified data.
R291,"As such, as per DoD Regulation 5000.2-R, dated March 15, 1996, the TCS shall meet security requirements in accordance with DoD Directive"
R292,"Using risk assessment procedure defined in DoD 5200.28(D), a risk index and the minimum security requirements for TCS shall be determined."
R293,"SSS364 The TCS data sensitivities shall be determined by the data sensitivities of the systems with which it interfaces including the air vehicles, payloads, and C4I systems."
R294,The outputs of the procedure are the TCS mode of operation and a digraph that the TCS must minimally satisfy.
R295,"SSS365 Links that provide communications between the TCS and other systems shall be secured in a manner appropriate for the sensitivities of the material passed through such links, in accordance with DoD Directive C-5200.5, “Communication Security (COMSEC)” dated 21 April 1990."
R296,"SSS366 The TCS shall be designed to protect its communication and data links against enemy Electronic Warfare (EW) threats, physical anti-radiation weaponry and physical destruction."
R297,"SSS367 All hardware, software, documentation, and sensitive information processed by TCS shall be physically protected, minimally at the level determined by the risk index computed in Section 3.8.1, to prevent intentional or unintentional disclosure, destruction, or modification."
R298,SSS368 The TCS shall be physically secured to the same degree as the systems with which it interfaces.
