item,text
R146,"Specifically, contracting authorities must provide a way to rece ive electronic tenders and ensure those electronic tenders are not accessed until the prescribed time for opening them."
R147,Requirement It MUST be possible to guarantee confidentiality for specific documents.
R148,"The e-tendering platform must offer download functionality for forms and other material to be filled in, signed, and returned by an economic operator."
R149,"05-19, Version 1.0 – pending EC approval Requirement It MUST be possible to apply the validation service provided by WP1 to a VCD in order to enable economic operators to guarantee data integrity and confidentiality of a VCD."
R150,Requirement It MUST be clarified whether the VCD can use the validation service of WP1 if the transportation infrastructure is not used by an economic operator.
R151,The transactions must be performed with high level of security and reliability.
R152,g. it must be ensured that business documents are actually delivered to the recipient party.” (Bausa O. and Boujraf A.
R153,Requirement Transport mechanisms between party’s addresses MUST be reliable.
R154,The transactions must be performed with high level of security.
R155,g. it must be ensured that third parties cannot intercept and read or modify the business documents.” (Bausa O. and Boujraf A.
R156,Requirement Transport mechanisms between party’s addresses MUST be secure.
R157,"Requirement It MUST be assured that business document instances are consistent and correct during transportation, validation or transformation operations."
R158,Requirement Authentication of origin for business document instances MUST be supported.
R159,Requirement The electronic procurement process MUST have an audit trailing to ensure transparency for both parties.
R160,Insura nce certificates or equivalent documents) • Evidence of quality assurance (e.g. certificatio n by auditing bodies of goods and services or equivalent documents) • Evidence of environmental compliance (e.g. ce rtification by auditing bodies of environmental practices or equivalent documents) The study may follow up with a “proposal for a t ool for a mutual information mechanism on the electronic provision of certificates and attestations usually required in public procurement procedures” which shall be aligned with our approach of a pre-VCD mapping tool.
R161,Tender specific requirements then have to be stated by contracting authorities according to the European cr iteria during notification phase in order to derive tender specific mapping results on evidences required to submit at tendering (Subset).
R162,The VCD shall ensure that a significant part of the public procurement processes can be made through electronic cross-border transactions.
R163,The development of context specif ic data shall ensure the automatic processing of electronic attestations without r egard to linguistic barriers.
R164,"05-19, Version 1.0 – pending EC approval • legal issues e.g. validity of certificates and attestatio ns, data protection, proof of authenticity and general legal requirements • language barriers e.g. translation of business certificates and documents into the target language • financial consequences e.g. infrastructure changes may raise the expenditures for the public sector • political consideration e.g. procurement competences of Me mber States are often allocated on a decentralised level The creation of uniform infrastructure in this heterogeneous domain will take time since several different environments and stakeholders need to be involved and change may not be enforceable to all of them."
R165,Name the requirement Description Must- have Should- have Nice- to- have
R166,The official public available document describing the Call for Tender can also be referred as Contract Notice.26 Candidate An economic operator who has sought an invitation to take part in a restricted or negotiated procedure or a competitive dialogue shall be designated a “candidate”.27 Candidate Statement Any document originating from the candidate intending to demonstrate a quality or fact pertaining to the candidate.
R167,"The term “economic operator” shall cover equally the concepts of contractor, supplier, candidate and t enderer."
R168,A VCD solution can fulfil several stages at the same time Tenderer An economic operator who has submitted a tender shall be designated a “tenderer”.
R169,The Virtual Company Do ssier shall enable suppliers to collect evidences from existing registries and to submit those ev idences electronically and assembled as information package to any public sector awarding entity in Euro pe.
R170,The creat ion of a VCD must be motivated by clear potential benefits for each stakeholder.
R171,• At what time must or may evidence be required and produced?
R172,• What requirements for suitability (criteria) exist wi th respect to authorisation and by means of what evidence must or may suitability be proven?
R173,Detailed list of documents/evidence. • What requirements for suitability (criteria) with re spect to reliability does the Act provide for and by means of what evidence must or may reliability be proven?
R174,• For how long must evidence be retained?
R175,Or: what must be changed for it to become suitable?
R176,• Are there any statutory requirements accordi ng to which specific evidence must be signed electronically or does the Act permit that the signature of the entire package is also sufficient?
